"","skill_id","job_skills"
"24818",24818," Accurate Record Keeping"
"24819",24819," Productivity and Efficiency"
"24820",24820," Bachelor's in Engineering/Technology/Science or Equivalent"
"24821",24821,"Psychiatry"
"24822",24822," Mental health"
"24823",24823," Child psychology"
"24824",24824," Psychotherapy"
"24825",24825," Family therapy"
"24826",24826," Mentalization"
"24827",24827," Multidisciplinary teams"
"24828",24828," Evidencebased interventions"
"24829",24829," CYPIAPT framework"
"24830",24830," Health care"
"24831",24831," Psychiatry"
"24832",24832," Therapies"
"24833",24833," Computational Data Science"
"24834",24834," Linux Operating System"
"24835",24835," Unix Operating System"
"24836",24836," Test result"
"24837",24837," Color vision screen"
"24838",24838," Project Management Framework"
"24839",24839," ITIL Foundations V3"
"24840",24840," Business Relationships"
"24841",24841," PMI Body of Knowledge"
"24842",24842," Matrixed Team Leadership"
"24843",24843," Documentation Skills"
"24844",24844," Complex Projects"
"24845",24845," ASCP Specialty Certification"
"24846",24846," Continuing Education Hours"
"24847",24847," Rotation of Weekends"
"24848",24848," On Call Availability"
"24849",24849," Lifting 2050 lbs"
"24850",24850," Lifting less than 20 lbs"
"24851",24851," Speaking Clearly"
"24852",24852," Writing Legibly"
"24853",24853," Bachelor's Degree (Construction Management Engineering etc.)"
"24854",24854," Construction and Engineering Knowledge"
"24855",24855," Electrical Knowledge (Preferred)"
"24856",24856," Professional Engineer Certification"
"24857",24857,"Backend API Development"
"24858",24858," Automation and Optimization"
"24859",24859," .NET C# or Node.js"
"24860",24860," Entity Framework (Fluent API)"
"24861",24861," SQL Database (MSSQL or Postgres)"
"24862",24862," Microsoft WebAPI"
"24863",24863," AWS (API Gateway SQS SNS RDS S3)"
"24864",24864," Git (Feature Branches PR Review)"
"24865",24865," AWS (Lambda Dynamo DB RDS Elasticache Elasticsearch)"
"24866",24866," .NET Core 2.0+"
"24867",24867," Jenkins for CI/CD"
"24868",24868," Agile/Kanban Development"
"24869",24869," Optimization (Caching Database Query Optimization Memory Management)"
"24870",24870," Data Lake Solutions"
"24871",24871," Cloud Orchestration"
"24872",24872," AWS Kinesis"
"24873",24873," RedGreenRefactor"
"24874",24874," SOLID"
"24875",24875," Software quality"
"24876",24876," Big Data Testing"
"24877",24877," UI Automation"
"24878",24878," API Automation"
"24879",24879," Gherkin"
"24880",24880," CI/CD Integration"
"24881",24881," Robot"
"24882",24882," Watir"
"24883",24883," Software Development Kit (SDK)"
"24884",24884," Computer Science Degree (B.S.)"
"24885",24885," NonFunctional Testing"
"24886",24886," CloudNative"
"24887",24887," FaultTolerant Architectures"
"24888",24888," Scalable and Performant Solutions"
"24889",24889," System/Product/Service Improvement"
"24890",24890," Software Program/System Design"
"24891",24891," Software Framework"
"24892",24892," Robust Architectures"
"24893",24893," Data Platform Engineer"
"24894",24894," Delivery Lead"
"24895",24895," Airbyte"
"24896",24896," Data Lineage Tracking"
"24897",24897," PrismHR"
"24898",24898," Payroll Process Software Application"
"24899",24899," CloudBased"
"24900",24900," System Implementation Consulting"
"24901",24901," Custom Configurations"
"24902",24902," Marketplace Platform"
"24903",24903,"Data Pipelines Management"
"24904",24904," Data Quality & Integrity"
"24905",24905," Technical Collaboration & Guidance"
"24906",24906," Snowflake Cloud Data Platform"
"24907",24907," Informatica Cloud"
"24908",24908," Data Warehouse Methodologies"
"24909",24909," Startup Mentality"
"24910",24910," Strong Collaboration"
"24911",24911," Strategic Data for Decision Making"
"24912",24912," Bachelor's or Master's degree in Computer Science Data Science or Engineering"
"24913",24913," 7+ years of experience in Data Engineering"
"24914",24914," 5+ years of experience with SQL"
"24915",24915," Proficient in Data Warehouse Methodologies"
"24916",24916," Strong ProblemSolving Skills"
"24917",24917," Data pruning"
"24918",24918," Data import"
"24919",24919," Data export protocols"
"24920",24920," Working conditions"
"24921",24921," Licenses"
"24922",24922," Competencies"
"24923",24923," MultiLevel Job Notice"
"24924",24924," Perks"
"24925",24925," Equal Opportunity/Affirmative Action Employer"
"24926",24926,"Physics Informed Machine Learning"
"24927",24927," Additive Manufacturing"
"24928",24928," Hypersonics Defense Systems"
"24929",24929," Interdisciplinary Work"
"24930",24930," Transdisciplinary Research"
"24931",24931," Creative Activity"
"24932",24932,"Privacy by Design advising"
"24933",24933," Privacy impact assessment"
"24934",24934," Data protection and legal/regulatory compliance"
"24935",24935," Software development fundamentals"
"24936",24936," Technical data protection features"
"24937",24937," Privacy enhancing capabilities"
"24938",24938," Privacy usability"
"24939",24939," Privacy threat modelling"
"24940",24940," Healthcare industry experience"
"24941",24941," Data privacy security or equivalent function experience"
"24942",24942," CIPP CHPC or similar certification"
"24943",24943," Influence management and interpersonal skills"
"24944",24944," Ability to work collaboratively"
"24945",24945," Work experience across different levels of organization"
"24946",24946," Communication and presentation skills"
"24947",24947," Able to work independently"
"24948",24948," Ability to exercise sound judgment"
"24949",24949," BS or MS degree in Privacy Engineering"
"24950",24950," CIPT certification"
"24951",24951," Strong understanding of privacy principles and operations"
"24952",24952," Strong understanding of software development fundamentals"
"24953",24953," Practical experience with best practices for development life cycle"
"24954",24954," Proven ability to strategically resolve privacy issues"
"24955",24955," Experience working on privacyfocused projects"
"24956",24956," Ability to learn different technologies and solutions"
"24957",24957," Ability to communicate complex issues to various audiences"
"24958",24958," Accela"
"24959",24959," Data catalog tools"
"24960",24960," Microsoft suite"
"24961",24961," Guidewire Policy Center"
"24962",24962," Guidewire Claims Center"
"24963",24963," SAP FSRI"
"24964",24964," SAP FSCD"
"24965",24965,"HR Data Management"
"24966",24966," Enterprise Interface Builder (EIB)"
"24967",24967," Cloud Based HR Systems"
"24968",24968," Data Quality Solutions"
"24969",24969,"Workday"
"24970",24970," Workday Modules"
"24971",24971," Workday Certification"
"24972",24972," Workday Training"
"24973",24973," Business Requirements Documentation"
"24974",24974," Data Literacy"
"24975",24975," Ambition"
"24976",24976,"Data exchange"
"24977",24977," Software product"
"24978",24978," Selfreliance"
"24979",24979," 4+ Years Experience"
"24980",24980," Cloud Integration"
"24981",24981," MyDBR"
"24982",24982," Jaspersoft"
"24983",24983," SnowPro Advanced"
"24984",24984,"Reporting"
"24985",24985," Operating Statistics"
"24986",24986," Data Trends Identification"
"24987",24987," Data Inconsistencies Identification"
"24988",24988," Reporting Languages"
"24989",24989," Software Training"
"24990",24990," 5 years of Demonstrable Experience"
"24991",24991," Change Adaptability"
"24992",24992," Relationship banking"
"24993",24993," Personal banking"
"24994",24994," Credit Union experience"
"24995",24995," Calculators"
"24996",24996," Oracle Fusion Cloud Enterprise Performance Management (EPM) Platform"
"24997",24997," Microsoft PowerBi/PowerQuery"
"24998",24998," Altaryx"
"24999",24999," Microsoft Powerpoint"
"25000",25000," Accounting Information Systems"
"25001",25001,"Client Onboarding"
"25002",25002," Training and Education"
"25003",25003," Sales Consulting"
"25004",25004," Technical Account Management"
"25005",25005," Culture"
"25006",25006," Competitive Pay"
"25007",25007," Dental Benefits"
"25008",25008," 401(k) Matching Program"
"25009",25009," Problem definition"
"25010",25010," Multidisciplinary team environment"
"25011",25011," Data strategy formulation"
"25012",25012," Inspiration"
"25013",25013," Sprints"
"25014",25014," Quarterly OKRs"
"25015",25015," Project plans"
"25016",25016," Critical paths"
"25017",25017," Budget allocation"
"25018",25018," Thought leadership"
"25019",25019," Softwareasamedical device"
"25020",25020," Empathetic leader"
"25021",25021," Agile planner"
"25022",25022," Linux Command Line"
"25023",25023," Analytics Visualization"
"25024",25024," Education Data"
"25025",25025," State and Federal Education Policies"
"25026",25026," Education Technology"
"25027",25027," Learning Management Systems"
"25028",25028," Student Information Systems"
"25029",25029," Educational Software Applications"
"25030",25030," Student Data Policy"
"25031",25031," Privacy Solutions"
"25032",25032,"Credit Risk Analysis"
"25033",25033," Financial Statement Analysis"
"25034",25034," Customer and Vendor Master Data Management"
"25035",25035," Data Validation and Maintenance"
"25036",25036," Data Querying and Analysis"
"25037",25037," Accounting Software"
"25038",25038," System Learning and Management"
"25039",25039," TableDriven Data Management"
"25040",25040," Proactivity in ProblemSolving"
"25041",25041," Transaction Management"
"25042",25042," Organization and Autonomy"
"25043",25043," Interpersonal and Communication Skills"
"25044",25044," Bilingualism (French/English)"
"25045",25045," Postsecondary Education in Accounting or Business"
"25046",25046," Emerging technology"
"25047",25047," Project management tools"
"25048",25048," Child development"
"25049",25049," Early childhood education"
"25050",25050," Quantitative research"
"25051",25051," Qualitative research"
"25052",25052," Mixedmethods research"
"25053",25053," Formative evaluation"
"25054",25054," Summative evaluation"
"25055",25055," Atlas.ti"
"25056",25056," NVivo"
"25057",25057," Policy briefs"
"25058",25058," Field studies"
"25059",25059," Site observations"
"25060",25060," Collaborative relationships"
"25061",25061," Cultural sensitivity"
"25062",25062," Infancy and early childhood development"
"25063",25063," Child/adolescent development"
"25064",25064," Assessment of early childhood academic social and emotional learning"
"25065",25065," PreK12 educational research"
"25066",25066," Analysis of underserved populations"
"25067",25067," Demonstration of writing research reports"
"25068",25068," Sitting or standing for extended periods"
"25069",25069," Hearing and speaking"
"25070",25070," Seeing"
"25071",25071," IDEA Data Management System"
"25072",25072," State and Federal Policy"
"25073",25073," Legislative Impact"
"25074",25074," Professional Training"
"25075",25075," Counseling"
"25076",25076," Personnel Administration"
"25077",25077," Job Analysis"
"25078",25078," Performance Appraisal"
"25079",25079," Selection Devices"
"25080",25080," Labor Relations"
"25081",25081," Financial Statements"
"25082",25082," Technical Program Areas"
"25083",25083," Iowa Department of Education"
"25084",25084," Board of Educational Examiners"
"25085",25085," Iowa Teaching Certificate"
"25086",25086," School Business Official Authorization"
"25087",25087," PK12 Education"
"25088",25088," PostSecondary Education"
"25089",25089,"Digital Compliance"
"25090",25090," Process Compliance"
"25091",25091," Business Informatics"
"25092",25092," Business Engineering"
"25093",25093," IT Law"
"25094",25094," Industry 4.0"
"25095",25095," Transformation Projects"
"25096",25096," Team Integration"
"25097",25097," Leadership Development"
"25098",25098," Flexible Working Hours"
"25099",25099," Home Office"
"25100",25100," Time Accounts"
"25101",25101," Sabbatical"
"25102",25102," Social Engagement"
"25103",25103," Rotation Programs"
"25104",25104," Further Education"
"25105",25105," PowerPivot"
"25106",25106," IFS ERP"
"25107",25107," Research tools"
"25108",25108," Reporting software"
"25109",25109," Decision making skills"
"25110",25110," Cloudbased Data Analytics Platforms"
"25111",25111," Selfservice Analytics Solutions"
"25112",25112," Realtime Decision Services"
"25113",25113," Multilingual Development Experience"
"25114",25114," Strong Customer Orientation"
"25115",25115," Information Security Management Systems (ISMS)"
"25116",25116," Infrastructure Security"
"25117",25117," Identity and Access Management"
"25118",25118," GRC toolsets (Governance Risk and Compliance)"
"25119",25119," ISO 27001/2"
"25120",25120," SOC 2"
"25121",25121," FedRAMP"
"25122",25122," ISO 22301"
"25123",25123," IAPP (International Associate of Privacy Professionals)"
"25124",25124," CHPS (Healthcare Privacy and Security)"
"25125",25125," PIPEDA"
"25126",25126," AICPA System and Organization Controls"
"25127",25127," ISO 2700x series"
"25128",25128," CIS Critical Security Controls"
"25129",25129," ITIL v3"
"25130",25130," OWASP"
"25131",25131," ISO 31000"
"25132",25132," NIST 80037"
"25133",25133,"Finance"
