"skill_id","skill_name"
3091," Paid leaves"
3092," Employee Assistance Program (EAP)"
3093," Reasonable accommodation"
3094,"Data Mining"
3095," Data Standardization"
3096," Report Execution"
3097," Data Quality Control"
3098," Database Maintenance"
3099," PCMS"
3100," P&IDs"
3101," PFDs"
3102," ISOs"
3103," U1"
3104,"GCP"
3105," Migration"
3106," Platform"
3107," Data flow"
3108," Data movement"
3109," Compute Engine"
3110," App Engine"
3111," Kubernetes Engine"
3112," Cloud Storage"
3113," Dataflow"
3114," Logical data model"
3115," Physical data model"
3116," Source to target mapping"
3117," Interface processes"
3118," Data issues"
3119," GCP Best practices"
3120," Industry standards"
3121," GCP solutions"
3122," GCP architectures"
3123," GCP design patterns"
3124," Functional requirements"
3125," Nonfunctional requirements"
3126,"Big Data Developer Lead"
3127," Programming Languages"
3128," OTLP"
3129," ERP"
3130," ELT/ETL Tools"
3131," Bamboo"
3132," Hortonworks"
3133," Business and IT Operations"
3134," Enterprise Data Solutions"
3135," Technical Architecture"
3136," Data Platforms"
3137," Enterprise Data Architecture"
3138," Written and Verbal Communication"
3139," Technical Solution and Architecture"
3140," Text Mining"
3141," Functional and Technical Requirements"
3142," Reusable Artifacts/Frameworks"
3143," Reusable Assets"
3144," Industry Solutions"
3145," Reference Architecture"
3146," Development"
3147," QA Best Practice"
3148," Product Marketing"
3149," Product Owners"
3150," Scrum Masters"
3151," Senior Business Analysts"
3152," Agile Team"
3153," Onshore and Offshore Team"
3154," Technical Guidance"
3155," Requirements and Design"
3156," Software Architecture"
3157," Feature Definition"
3158," Software Related Discipline"
3159," Conceptual Data Models"
3160," Logical Data Models"
3161," Physical Data Models"
3162," Enterprise Data Modeling Tools"
3163," Strategic Data Planning"
3164," Data Quality Engineering"
3165," Metadata Consolidation"
3166," Metadata Integration"
3167," Metadata Model Development"
3168," Metadata Maintenance"
3169," Repository Management"
3170," Enterprise Data Warehouse"
3171," Modeling Constructs"
3172," Practices"
3173," Physical Databases"
3174," User experience design"
3175," Software development"
3176," Performance optimization"
3177," Multinode data distribution"
3178," Partitioning"
3179," Inmemory data structures"
3180," Parallelization techniques"
3181," Explain plans"
3182," Tracing techniques"
3183," SQLbased scripting languages"
3184," ELT/ETL design"
3185," Semistructured (JSON)"
3186," Flat files (CSV)"
3187," Data profiling"
3188," Data warehouse security"
3189," Dedicated/system users"
3190," Roles"
3191," Rowlevel security"
3192," Masking/anonymization"
3193," SSO capabilities"
3194," Agile environment"
3195," Leadership experience"
3196," Startup environment"
3197," Ambiguity"
3198," Google"
3199," Microsoft"
3200," API Integration"
3201," Tableau Prep"
3202," HMS"
3203," Jupyter Notebook"
3204," Coherent Insights"
3205," Data Driven Decision Making"
3206," Tableau Expertise"
3207," Production Tableau Dashboards"
3208," Technical Background"
3209," Business Analytics"
3210," Modeling"
3211," Requirement gathering"
3212," Project Specifications"
3213," Email and MS Teams"
3214," Internet"
3215," Intranet"
3216," Share Point"
3217," Mathematical Ability"
3218," Research Skills"
3219," Logical Thinking"
3220," Deadlines Management"
3221," Statistical Concepts"
3222," Financial Reporting"
3223," MS Project"
3224," Data visualization Tools"
3225," Certified Business Analysis Professional (CBAP)"
3226," LOMA"
3227," Proficiency in data cleaning"
3228," Creating effective visualizations"
3229," Ability to solve problems"
3230," Business knowledge"
3231," Knowledge of data privacy"
3232," Mathematical Optimization"
3233," Graph Algorithms"
3234," Negotiating"
3235," Conflict Resolution"
3236," Visualization"
3237,"DB2"
3238," DataStage"
3239," Teradata Architecture"
3240,"Informatica"
3241," IICS"
3242," Data architect"
3243," Red shift"
3244," Life science"
3245," Supply chain"
3246," Resource Management"
3247," Written and oral communication"
3248," Personal and professional integrity"
3249," SAP (preferred)"
3250," KPI database maintenance"
3251," Report generation"
3252," NPI (new product introduction) BOM and service cost"
3253," OEM cost claim validation"
3254," iCost tool administration"
3255," BOM structure"
3256," Costing"
3257," Materials cost"
3258," Price troubleshooting"
3259," Vendor management"
3260,"Power BI"
3261," Team Interaction"
3262," Results Orientation"
3263," Retail Category Management"
3264," CPG"
3265," Rewards Programs"
3266,"C#"
3267," RESTful Services"
3268," Azure SQL"
3269," Flow"
3270," Microsoft Data Platforms"
3271," Database Concepts"
3272," Normalization"
3273," Physical Modelling"
3274," Logical Modelling"
3275," SQL Queries"
3276," RESTFul Services Development"
3277," API Integrations"
3278,"Excel"
3279," Box"
3280," Quip"
3281," Web Crawling"
3282," Ecommerce Project Management"
3283," International Ecommerce"
3284," Telco Ecommerce"
3285,"Bioinformatics"
3286," Data QC"
3287," Feature Selection"
3288," Model Building"
3289," Whole Exome Sequencing"
3290," RNAseq"
3291," Highthroughput Proteomics Data"
3292," Clinical Bioinformatics"
3293," Real World Biomarker Data"
3294," Clinical Trial Data Analysis"
3295," ML Ops"
3296," OpenSource R"
3297," Python ML Modeling Libraries"
3298," Conceptual Data Modeling"
3299," Logical Data Modeling"
3300," MS SQL Server Enterprise"
3301," RDBMS Development"
3302," SQL Server DBMS"
3303," Database Tuning"
3304," Source to Target Mapping"
3305," Data Documentation"
3306," Case Management"
3307," Educational Systems"
3308," Data Interfaces"
3309," Reverse Engineering"
3310," Forward Engineering"
3311," Physical Components"
3312," Data Conversion"
3313," GSCNet"
3314," JTEN"
3315," JLCCTC"
3316," NSC"
3317," SIMNET"
3318," STE"
3319," CTC"
3320," FMS Web"
3321," MCTP"
3322," NATO"
3323," ABCANZ"
3324," OPFOR"
3325," SITFOR"
3326," CONUS"
3327," OCONUS"
3328," Cisco"
3329," VMware"
3330," Secret clearance"
3331," Security +"
3332," Computing Environment certification"
3333," Information Assurance Technician Level II (IAT II) Certification"
3334," Database development and leading"
3335," Military unit structures and researching unit compositions and structure"
3336,"Technical infrastructure management"
3337," Data center construction"
3338," Network augmentations"
3339," Infrastructure knowledge"
3340," Network knowledge"
3341," Data center knowledge"
3342," Hardware knowledge"
3343," Program management"
3344," Certifications"
3345," Qualifications"
3346," Expertise"
3347," Tracking"
3348," Management"
3349,"Customer service"
3350," Sales"
3351," Banking regulations"
3352," NMLS registration"
3353," Background check"
3354," Physical dexterity"
3355," Lifting"
3356," Bending"
3357," Stooping"
3358," Standing"
3359," Bachelor's degree in Business/Finance"
3360," 3 years of financial or sales management experience"
3361,"Data Cloud Architect"
3362," Azure Data Lake Storage (ADLS)"
3363," Relational Database"
3364," CI/CD Pipeline Automation"
3365," MicroBatches"
3366," Streaming Data Loads"
3367," Ataccama"
3368," Azure Log Analytics"
3369," Relational Modeling"
3370," Dimensional Modeling"
3371," Unstructured Data Modeling"
3372," Global Delivery Environment"
3373," Lean / Agile Development"
3374," Design Dimensional Model"
3375," Data Lake Architecture"
3376," Data Vault"
3377," Snowflake Logical Data Warehouse"
3378,"PCIe technology"
3379," PCIe system and interface troubleshooting"
3380," Validation testing and characterization"
3381," Datacenter compute or storage system development"
3382," X86 or ARM64 Processors"
3383," NVMe SSD"
3384," CXL technologies"
3385," Test coverage"
3386," Production rampups"
3387," Manufacturing test requirements"
3388," Test methodology"
3389," Test plan"
3390," Test flow"
3391," Rootcausing of PCIe device related failures"
3392," Data analysis of manufacturing test logs"
3393," Software tools/infrastructure"
3394," New product development"
3395," Productization"
3396," Hardware software and product engineering teams"
3397," AI hardware and software architecture"
3398," Linux commands and utilities"
3399," Problemsolving and troubleshooting expertise"
3400," Selfinitiative"
3401," Flexibility to adapt to new technologies"
3402," CXL design validation and testing"
3403," Pre functional testing"
3404," Functional testing"
3405," Data centers"
3406,"Lab Science"
3407," Transfusion Service"
3408," Proficiency Examination"
3409," General supervision"
3410," Part Time"
3411,"Data Acquisition"
3412," Data Logging"
3413," Cloud Data"
3414," Embedded Controls"
3415," CAN Networks"
3416," LIN Networks"
3417," Ethernet Networks"
3418," HighPerformance Instrumentation"
3419," Vehicle Design Validation"
3420," Sensor Systems"
3421," Mechatronics"
3422," Big Data Systems"
3423," Vehicle Systems"
3424,"Datadriven projects"
3425," Data strategy"
3426," Data journalism"
3427," Data concepts"
3428," Computer science fundamentals"
3429," Application building"
3430," Microsoft technology"
3431," Opensource technology"
3432," Python programming"
3433," Webscraping"
3434," Curiosity"
3435," News judgment"
3436," Legal knowledge"
3437," Government knowledge"
3438,"HR Business Partner"
3439," Talent Acquisition"
3440," Performance Management"
3441," Employee Relations"
3442," Compensation and Benefits"
3443," Data Center Expertise"
3444," Master's degree or HR certification"
3445," 7+ years' HR Business Partner experience"
3446," Labor laws and regulations"
3447," Interpersonal and communication skills"
3448," Analytical and problemsolving abilities"
3449," Confidentiality and handling sensitive information"
3450," Resultsoriented and proactive mindset"
3451," Medical/Dental/Vision Insurance"
3452," STD/LTD"
3453," Discretionary PTO"
3454," HSA/FSA"
3455,"Healthcare staffing"
3456," Travel nursing"
3457," Allied health"
3458," Permanent placement"
3459," Medical professionals"
3460," Career path"
3461," Travel season"
3462," Home placement"
3463," Economy"
3464,"Oracle databases"
3465," Technical leadership"
3466," CDRSS redesign"
3467," Communicable Disease Reporting and Surveillance System (CDRSS)"
3468," Active monitoring (AM)"
3469," Direct active monitoring (DAM)"
3470," Viral hemorrhagic fevers (VHF)"
3471," Ebolavirus disease (EVD)"
3472," Data storage organization presentation"
3473," User needs identification"
3474," Complex technical analytical professional services"
3475," Program/member services"
3476," Datadriven"
3477," Web sites"
3478," Office operations"
3479," Oracle database administration"
3480," Web server and middleware tools"
3481," New database setup"
3482," System modifications"
3483," Database creation and maintenance"
3484," Production"
3485," Business Analysis"
3486,"Data Integrity"
3487," Master Patient Index"
3488," Electronic Health Record"
3489," Duplicate Medical Records"
3490," Epic Chart Corrections"
3491," Scanned Document Corrections"
3492," Patient Amendment Requests"
3493," Record Overlays"
3494," Verbal Communication Skills"
3495," Written Communication Skills"
3496," Computer Skills"
3497," Computer Programs"
3498," Applications"
3499," G.E.D."
3500," IT Setting"
3501," Healthcare Setting"
3502," SelfDirected"
3503," FastPaced Learning"
3504," Problem Resolution"
3505," Fully Remote"
3506," Health Information Management"
3507,"Technical Writing"
3508," DTD"
3509," Style Sheets"
3510," Schema"
3511," S1000D"
3512," US Navy Weapon Control Systems"
3513," Strategic Systems Command"
3514," Sea Systems Command"
3515," 9/80 Schedule"
3516," Flex Time Off"
3517," Paid Parental Leave"
3518," Healthcare Benefits"
3519," Health & Wellness Programs"
3520," Employee Resource Groups"
3521," Social Groups"
3522," 2+ Years Relevant Experience"
3523," DOD Secret Security Clearance"
3524," Pittsfield MA Office"
3525," Cloud architecture"
3526," Azure data services"
3527," Microsoft Azure ADF"
3528," Metadata management"
3529," ETL processing"
3530," Data ingestion"
3531," Data quality management"
3532," Realtime data pipelines"
3533," Data platform instrumentation"
3534," Log data processing"
3535," Business requirements"
3536," Conflict resolution"
3537," Selfmanagement"
3538," Detailorientation"
3539," Computer skills"
3540," KPI's"
3541," Uncapped earning potential"
3542," Travel discounts"
3543," Career progression"
3544,"Crossfunctional collaboration"
3545," Stakeholder communication"
3546," Build and release processes"
3547," Research and recommendations"
3548," Standards compliance"
3549," Information security"
3550," Telemetry"
3551," Service monitoring"
3552," PCI compliance"
3553," System configuration"
3554," Software control"
3555,"Datadriven insights"
3556," Financial modelling"
3557," Value driver trees"
3558," Selfservice reporting"
3559," Financial concepts"
3560," Planning systems"
3561," Analytics systems"
3562," Hybrid work"
3563," Flexible work"
3564," Superannuation"
3565," Salary packaging"
3566," Open office layout"
3567," Resume"
3568," Cover letter"
3569," Criminal background checks"
3570," Right to work eligibility"
3571," Academic qualifications"
3572," Bankruptcy checks"
3573," Transformer Inference"
3574," Kernel Parallelism"
3575," Transformer Models"
3576," Backpropagation"
3577," Structured Sparsity"
3578," Low Precision Floating Point"
3579," Attention Mechanisms"
3580," IndustrialScale Training"
3581," GPU Programming"
3582," Equity Package"
3583," Medical Dental and Vision Packages"
3584," Data Access"
3585," SQLlike Languages"
3586," RelationshipBuilding"
3587," Analysis"
3588," Tableau Software"
3589," Qlik Sense"
3590," Advana"
3591," Palantir"
3592," Hypothesis testing"
3593," Geospatial tools"
3594," Time series analysis"
3595," KPIs"
3596," Active topsecret clearance"
3597," Bachelor of Science in STEM"
3598," Data engineering certification"
